"chr","start","end","width","nCpGs","minFDR","Stouffer","maxdiff","meandiff","overlapping_genes"
"chr6",45741709,45742071,363,2,7.88165834824738e-06,5.55890787684923e-05,-0.00814940296887975,-0.0076189505460922,""
"chr6",1615608,1617384,1777,7,8.00555366477779e-06,7.27580974010619e-08,-0.00799011186264062,-0.0065225143524372,""
"chr9",88534945,88535709,765,6,8.17803871516779e-06,6.05622641695517e-05,0.00753274870057959,0.00413012258778124,"NXNL2"
"chr2",172927709,172928809,1101,7,8.28100165937672e-06,1.29777096625992e-06,-0.00707869724282544,-0.00487813594411655,"RAPGEF4"
"chr16",68764890,68765049,160,2,8.32601661737013e-06,7.02887568806117e-05,-0.00902702355851419,-0.00833073219003256,"CDH1"
"chr17",6454842,6455608,767,7,8.36976723866249e-06,0.000232315154095029,0.00697307110034997,0.00311759565491313,"PITPNM3"
"chr17",77477262,77477887,626,6,8.47194060991648e-06,3.1851088655948e-06,-0.00710871388014548,-0.00589873900436251,"SEPTIN9"
"chr7",26375986,26378078,2093,13,8.47222101932422e-06,5.3402727177379e-08,0.0110657480260231,0.00463884899420833,"AC004540.2"
"chr12",6450996,6452381,1386,13,8.47467676226051e-06,6.99825464950722e-07,-0.00461159194842099,-0.00324238652709085,"CD27, TAPBPL, CD27-AS1"
"chr16",48386681,48386969,289,3,8.57753974616699e-06,3.41131840048493e-05,-0.00680497036472513,-0.00666043362019819,"SIAH1"
"chr11",31817766,31818399,634,9,8.58078515483167e-06,6.03274666494573e-05,0.00757674847195387,0.00372878507569721,"PAUPAR, AL035078.4, PAX6"
"chr18",44759241,44759330,90,2,8.59714749823073e-06,8.19166745806764e-05,-0.00845159825350819,-0.00706744746721668,"SETBP1"
"chr6",16236728,16238990,2263,13,8.60997938902047e-06,0.00154321895582318,0.00664432489064919,0.000241045576835538,"GMPR"
"chr2",239348919,239350061,1143,8,8.6293188934386e-06,1.44918547650608e-06,-0.0076855984519321,-0.00619704378684036,"HDAC4"
"chr1",183249134,183249531,398,2,8.7937527950009e-06,0.0118335838226321,-0.00679872128472304,-0.00288085277018309,"NMNAT2"
"chr10",77586989,77587788,800,3,8.81143337561784e-06,0.0022872409576668,-0.00793728395258221,-0.00400135762868901,"RNA5SP321, KCNMA1"
"chr14",103522439,103523746,1308,13,8.81791063996231e-06,5.3337392913324e-05,0.0090849798482943,0.00198230383003733,"CKB"
"chr4",145907320,145908038,719,5,8.89818111698418e-06,0.0166065820495156,-0.00729218173293886,-0.00391561510423344,"ZNF827"
"chr8",122828433,122828505,73,2,8.97494437086298e-06,5.66413045853811e-05,-0.00869619099473303,-0.00861629897994005,"ZHX2"
"chr6",161139573,161140089,517,6,8.99311210357177e-06,0.00046717041446449,-0.00377336399692564,-0.00162830845156733,"AGPAT4"
"chr20",63619874,63620548,675,4,9.01883896846372e-06,0.000599968629066377,-0.00676329046801473,-0.0042776486422664,"GMEB2"
"chr3",143120736,143121995,1260,7,9.03034614621267e-06,8.25985568355595e-06,0.00939910073762902,0.00375984341907357,"CHST2"
"chr12",104285301,104286606,1306,6,9.03163525095391e-06,0.000413383232933122,-0.00945983888198293,-0.00540959433699599,"TXNRD1"
"chr10",2657099,2657165,67,3,9.1318735072792e-06,3.21953245959353e-05,-0.00828664124045899,-0.00613807796746537,""
"chr1",59755265,59755510,246,3,9.15590488986511e-06,1.79256156967224e-05,-0.00541206872883739,-0.00414796602470262,"FGGY, AL035416.1"
"chr15",98899545,98900437,893,7,9.21157437007732e-06,0.000217640670219547,-0.00811413777273402,-0.00435979678406746,"IGF1R"
"chr9",88990120,88991308,1189,13,9.34131673536594e-06,0.0573416854592441,0.00979565907170446,0.00240292672639746,"S1PR3"
"chr5",82664464,82664847,384,2,9.42735175985094e-06,0.00311285713697089,-0.0095747177192117,-0.004470100784349,""
"chr17",3966822,3967121,300,3,9.46252506608827e-06,0.000148331258315424,-0.00781571105971619,-0.00552758902186662,""
"chr10",102742881,102744675,1795,15,9.46683721822313e-06,5.26009716125287e-05,0.00349774834972976,-0.000613746400722545,"SFXN2, WBP1L"
"chr4",57109572,57110265,694,9,9.49983701141907e-06,0.000186046276373034,0.00774839498286837,0.00482181653463861,"IGFBP7-AS1, IGFBP7"
"chr12",52009727,52011096,1370,13,9.50166508510374e-06,0.00264927495391839,-0.00628443513487584,-0.00282523073364716,"TAMALIN"
"chr8",42697131,42697576,446,8,9.52294824512822e-06,2.04770156418117e-05,-0.00480003070256466,-0.00331615703893153,"CHRNB3"
"chr7",24477795,24477869,75,2,9.6054662336814e-06,0.000177926075424358,-0.0111262588784592,-0.0100135830354957,""
"chr10",7702759,7703491,733,4,9.63472290387962e-06,0.000183316241635376,-0.00874119436516397,-0.00582780372858373,"ITIH2"
"chr12",46661162,46661794,633,2,9.69793788944161e-06,4.68890405649414e-05,-0.00724008222812868,-0.00626972241824275,"AC008014.1"
"chr17",78774816,78775241,426,3,9.87023792227738e-06,3.74484759263191e-05,-0.00907673531733831,-0.00859603930519418,"CYTH1"
"chr6",146027554,146029908,2355,22,9.87651932885358e-06,0.000659698975245737,0.00650749594918296,0.00189823625910202,"GRM1"
"chr17",2056302,2056905,604,5,9.96331479996355e-06,7.22875457054961e-06,-0.00942358495176884,-0.00742764057864999,"HIC1"
"chr17",49967766,49969759,1994,15,1.00807412296478e-05,0.000102069049579938,0.00810143335318602,0.00271615677945093,"DLX4"
"chr2",222298078,222300601,2524,25,1.01577103746118e-05,1.56397513318508e-08,0.0106678743385487,0.00368785498628711,"CCDC140, PAX3"
"chr2",175630992,175631168,177,3,1.02437602226962e-05,2.10779852844579e-05,-0.00802610950503402,-0.00769866600121521,""
"chr12",51820335,51821432,1098,6,1.03289182398922e-05,6.96596327384874e-06,0.00835751594765752,0.00569050477726623,"AC068987.2, FIGNL2"
"chr11",65111248,65111926,679,12,1.04698874334566e-05,0.147536723989101,0.00786521227681642,0.00102938367922945,"VPS51, TM7SF2, AP003068.1"
"chr14",89455511,89455921,411,3,1.04963648420964e-05,0.000287830904088144,-0.0073156939296789,-0.00442048600365252,"FOXN3, AL137230.2"
"chr5",181114779,181115623,845,9,1.0586635576625e-05,0.00103993492445704,0.00718825965596172,0.00342637666818855,"AC008620.2"
"chr1",99644710,99645866,1157,7,1.06713607493437e-05,0.000996916845501856,-0.00794040181183807,-0.00373789015947719,""
"chr17",76670577,76671194,618,3,1.07219433755239e-05,0.00241584722823982,-0.00738435219691277,-0.00520122045336729,""
"chr20",33178324,33178900,577,3,1.07397662524139e-05,0.000303597584733519,-0.00699086918415091,-0.00551045902162879,"BPIFA2"
"chr7",25858105,25861148,3044,17,1.07963401743882e-05,1.11968625205784e-08,0.00915845117562118,0.00524580415603797,""
"chr15",60519411,60520932,1522,5,1.08206828001627e-05,1.80980622004823e-05,-0.00826111453809065,-0.00496973356732957,"RORA-AS1, RORA"
"chr15",68340997,68342590,1594,4,1.08470939939537e-05,1.27952267341582e-05,-0.00764957771885383,-0.00552510327746731,"ITGA11"
"chr1",11151628,11152342,715,4,1.09515416442568e-05,3.15086901219222e-05,-0.00795895447339848,-0.00545315144889033,"MTOR"
"chr10",119270840,119271807,968,4,1.09898632872102e-05,0.000255811048430188,-0.00929277645607782,-0.00640177708770917,"GRK5"
"chr10",80207130,80208062,933,11,1.1036061614948e-05,0.000116719996792103,-0.00718000499909524,-0.00332491210228117,"LINC00857"
"chr1",19412142,19412902,761,3,1.11811165512889e-05,0.00265056234857146,-0.00652103039371536,-0.00365068908993235,"CAPZB"
"chr12",92465078,92465785,708,3,1.12502936993133e-05,0.00203490604535668,-0.00793186036994476,-0.0040011330004205,"AC063949.2"
"chr1",39900438,39901012,575,3,1.13438618411497e-05,0.00112756437287556,0.00593049993174806,0.00346866274663606,"MYCL"
"chr3",114624146,114625172,1027,9,1.14009696091092e-05,8.7757786660137e-06,-0.0104659670560886,-0.00589957901732405,"ZBTB20"
"chr3",188036300,188038515,2216,7,1.16588196368118e-05,0.000362219423290226,-0.0073401578226729,-0.00438518263231946,""
"chr17",2795727,2796799,1073,13,1.17486668674739e-05,0.00262904884131389,-0.00859061191479905,-0.00409971540183992,"RAP1GAP2"
"chr13",75760571,75760730,160,4,1.19303353597956e-05,1.4681402979751e-05,-0.00880780980177645,-0.00723509308118689,"AL137782.1, LMO7"
"chr8",96645325,96646546,1222,7,1.2192791216988e-05,0.00387865304430973,-0.00726246751499028,-0.00323515948954966,"CPQ"
"chr2",135985476,135986865,1390,12,1.238571682897e-05,0.000222770515886139,0.00872842813488175,0.00315004033158819,"DARS-AS1, DARS1"
"chr17",59565056,59566196,1141,15,1.2435931852434e-05,0.00714059568521268,0.0105059714838983,0.00267090370665485,"DHX40"
"chr11",5684765,5685610,846,7,1.24594710789122e-05,2.41765831487496e-05,-0.00669664648687035,-0.00379438788339589,"TRIM5"
"chr11",106172585,106172736,152,2,1.25308891195191e-05,9.63179415677454e-05,-0.0091482219741891,-0.00889056681862868,""
"chr11",26572545,26573659,1115,5,1.26251994003676e-05,0.00734288450488798,-0.00646274843180307,-0.00320426369820402,"ANO3"
"chr13",103282951,103283319,369,3,1.26639748054611e-05,2.86216154564708e-05,-0.00935728325967761,-0.00893537913303017,""
"chr10",80203379,80205026,1648,9,1.27289026816758e-05,3.12771228840865e-07,-0.00814004025328477,-0.0059548140369657,"ANXA11"
"chr8",48648660,48649606,947,3,1.27976924318144e-05,6.4387309269365e-05,-0.00885343464499356,-0.00537557688052009,"AC022915.2"
"chr8",9578059,9578112,54,2,1.28862110190295e-05,6.72507285540641e-05,-0.0055012469243147,-0.00529551641024386,"TNKS"
"chr2",176078941,176080394,1454,7,1.3059525299912e-05,0.00127197790033161,0.00869020202782869,0.00396283578908284,"EVX2"
"chr7",32427823,32428045,223,2,1.31517674190976e-05,0.000125781687936193,0.00571732477436869,0.00524609895908671,"AC018637.1, PDE1C"
"chr11",82732394,82732919,526,4,1.31691948831996e-05,4.80833591503025e-05,0.00885117431277317,0.0053374718046425,"FAM181B"
"chr14",102500544,102500556,13,2,1.33691576779068e-05,7.58026421765975e-05,-0.00765268595395415,-0.00708766961839734,"TECPR2"
"chr10",11149696,11150381,686,4,1.33996471988867e-05,8.29643800999779e-06,-0.00758161175414971,-0.00623646942985027,"CELF2"
"chr1",52553644,52555023,1380,6,1.3435706381314e-05,0.00369972088896105,0.00797584712071893,0.00416028253459369,"AL591167.1"
"chr10",3045931,3046310,380,2,1.34777212336674e-05,9.15637008167709e-05,-0.00714594261823773,-0.00502258745754813,"AL731533.3"
"chr5",74103311,74103876,566,5,1.34977049673495e-05,4.98756400502573e-05,-0.00923816116151398,-0.00531323807715619,""
"chr5",17436262,17436632,371,5,1.36595099144494e-05,0.0035611587210547,-0.00916994391854973,-0.00508087318986857,"LINC02217"
"chr1",204295944,204297032,1089,3,1.37240260075151e-05,9.23662415467922e-05,-0.00868201695319235,-0.00617875026519281,"PLEKHA6"
"chr7",155069859,155071060,1202,11,1.37646124701489e-05,0.000302412863928053,0.00742259582023649,0.00320327935585379,"HTR5A, HTR5A-AS1"
"chr6",1603297,1604462,1166,7,1.3768257347987e-05,0.000304488504399902,-0.00752934106844083,-0.005082996072236,"FOXCUT"
"chr4",165461509,165461962,454,2,1.3808868259084e-05,0.007779999951671,-0.00830292206427928,-0.00390336731087058,"CPE"
"chr5",179256833,179257657,825,5,1.38472650558105e-05,2.16369190891639e-05,-0.00833753533076692,-0.00685448798112137,"ADAMTS2"
"chr6",82364816,82365470,655,4,1.39972422702065e-05,0.00152676426813422,0.00681600754151601,0.00312996151533851,"TPBG"
"chr5",151924751,151925967,1217,14,1.41354480598861e-05,6.69898522919421e-06,0.00669230006539441,0.00231556746997853,"GLRA1"
"chr18",36153239,36153905,667,3,1.42458997820215e-05,0.000452879564394111,-0.00620873605294452,-0.00457253244994658,"ELP2"
"chr19",12775641,12776710,1070,9,1.43773505461705e-05,0.00549317552022231,0.00467118485862892,0.00150974703380472,"HOOK2"
"chr11",1336590,1337445,856,4,1.43773505461705e-05,0.000263120825894148,0.00999249759476365,0.00560215496872788,"AC136297.1"
"chr3",71065895,71066563,669,3,1.45222669874244e-05,6.94244876792861e-05,-0.00894652313761713,-0.00649712460600058,"FOXP1, AC097634.4"
"chr5",38445118,38446090,973,12,1.45852968379664e-05,8.34575071950754e-06,-0.00852251658272381,-0.00631821865875522,"EGFLAM"
"chr19",18232826,18233930,1105,7,1.458787979938e-05,0.00142363086266243,0.010375138408768,0.00371297870025837,"AC008397.2, PDE4C"
"chr1",224617585,224618671,1087,5,1.49103248147319e-05,0.000456695358162207,0.0107910584080068,0.00403917074898618,"CNIH3"
"chr9",130779846,130781470,1625,5,1.49147611798661e-05,0.00098527627017134,-0.00791511078372924,-0.00536054831141869,"ABL1"
"chr10",124048842,124048975,134,2,1.49476615109641e-05,9.70463117418224e-05,-0.0075872844015563,-0.00714463646348851,"CHST15"
"chr22",38214200,38214788,589,5,1.49915090674084e-05,6.46824080676358e-05,0.00979261499421403,0.00624716863012867,"MAFF, PLA2G6"
"chr12",116958573,116959198,626,3,1.50068492128027e-05,0.00114519376995574,-0.00799255645062565,-0.00512464941584471,"FBXW8"
"chr17",79220307,79220943,637,6,1.51996129711328e-05,7.25701836216971e-06,-0.00814334972396693,-0.00499793979202334,"RBFOX3"
"chr13",28099625,28100919,1295,7,1.52094429651587e-05,0.00549485591820238,0.00374396260920454,0.00109655979914356,"FLT3"
"chr17",39663297,39664262,966,6,1.52586550191758e-05,0.00243240057137634,-0.00726078252320817,-0.0037519695683226,"STARD3"
"chr5",95960036,95960798,763,5,1.52875103871778e-05,5.19438093616819e-05,0.0103010864072619,0.00574317996514859,"ELL2"
"chr19",46713510,46714774,1265,12,1.55113994827737e-05,1.54125292163955e-05,-0.00424581150366476,-0.00222560697157295,"PRKD2"
"chr6",139292008,139292319,312,3,1.56291665307234e-05,5.19438093616819e-05,-0.00718022787781719,-0.00630631008771383,"AL592429.2"
"chr1",4710616,4711622,1007,6,1.5663085224075e-05,0.000188708124605402,-0.00856195040892119,-0.00626427949018588,"AJAP1"
"chr2",236014187,236015115,929,5,1.57268403515334e-05,0.00013404682112376,-0.00757270393708617,-0.0049615592221351,"AGAP1"
"chr6",125818856,125819187,332,2,1.57618055478929e-05,0.00013659623002574,-0.00766116089761069,-0.00764927365167693,"NCOA7, NCOA7-AS1"
"chr13",26019916,26020345,430,2,1.58021508579214e-05,0.000100770945977746,-0.00984148383106303,-0.00766674186016877,"ATP8A2"
"chr2",240831623,240832827,1205,7,1.59170059932283e-05,5.01021144652222e-05,0.00391196195784698,0.00209658365651941,""
"chr14",28785474,28786189,716,8,1.59179943809175e-05,0.000104470469769671,0.00826067179541369,0.004402378490756,"AL049777.1, LINC01551, LINC02282"
"chr4",151098492,151099025,534,2,1.60663493190007e-05,0.0060588000035495,-0.00847879041830011,-0.0038103816510108,""
"chr5",154711871,154713700,1830,7,1.61242002576094e-05,3.54734842904991e-06,-0.00670661713588177,-0.00439428963621281,"LARP1"
"chr2",175462120,175462158,39,3,1.61538724383388e-05,0.00023758398744371,-0.00819829844271268,-0.00495328384908162,"AC093459.1"
"chr5",54646408,54647114,707,2,1.62115554610117e-05,0.000526651001578034,-0.0101494115091057,-0.00728268508914225,""
"chr11",70364510,70364516,7,2,1.63887540107512e-05,0.00013646621329483,-0.00723206316894266,-0.00665504548701607,"PPFIA1"
"chr4",154780756,154782018,1263,18,1.63900309776775e-05,0.000482433597072797,0.0063858547086706,0.00206229267944499,"RBM46, AC009567.1"
"chr17",79839817,79842235,2419,9,1.6434239735918e-05,7.42060685407503e-06,0.00768887893143483,0.00285428935019367,""
"chr2",170504089,170504816,728,3,1.64903665592932e-05,0.00185054217763676,0.00637514567359346,0.00356130426444466,"MYO3B"
"chr2",224039630,224040120,491,6,1.68277055059347e-05,1.65895038364512e-05,0.00701429571366817,0.00454562748040817,""
"chr1",17617861,17619158,1298,6,1.68463435942755e-05,0.00104103933409546,-0.00805492812362317,-0.00429985267161295,"ARHGEF10L"
"chr19",12825677,12826835,1159,6,1.68871673036217e-05,0.000842365060319639,0.00469206008770125,0.00185557262413742,"AC020934.1, HOOK2, RTBDN"
"chr14",101760079,101760448,370,5,1.69782373684632e-05,2.39075040415451e-05,0.00947513198144537,0.00386263342934168,""
"chr15",60003939,60005548,1610,13,1.71117745829188e-05,1.58128110612367e-05,0.00655532264059346,0.00260630717233676,"FOXB1"
"chr7",7535912,7537161,1250,6,1.72455355555669e-05,0.000964208661486341,-0.00761127793444254,-0.00400985757102919,""
"chr11",62541020,62542571,1552,6,1.76007776474872e-05,5.8024735168847e-06,-0.0079686091026503,-0.00542712569091452,"AP001363.1, AHNAK"
"chr1",92480630,92482031,1402,6,1.76060791104534e-05,0.000130569731595697,0.00849489726953703,0.00547106715237468,"GFI1"
"chr12",5493227,5494429,1203,12,1.76399008277616e-05,0.000494161286409406,-0.00717934647129714,-0.00318825665464462,"NTF3"
"chr15",80563116,80563243,128,5,1.76399008277616e-05,7.06496459216642e-06,-0.0081076647814079,-0.00766551083898759,"ARNT2"
"chr1",231335758,231337011,1254,8,1.76505783289226e-05,0.000198840091012694,0.00946377349423203,0.00403158183393494,"EXOC8"
"chr6",133240492,133241638,1147,31,1.77006398237855e-05,0.000643615693739666,0.00835936800623234,0.00192293941394933,"EYA4"
"chr17",80187164,80188146,983,9,1.77505964126664e-05,0.000125781687936193,-0.00890490961929143,-0.00425387631394347,"CARD14"
"chr3",129973993,129975174,1182,14,1.78613546774369e-05,5.82142407933514e-05,0.0100467909314666,0.00450563391485002,"TRH"
"chr1",165910845,165911363,519,4,1.78613546774369e-05,2.38677310325797e-05,-0.00866498724171998,-0.0071632639867401,"UCK2"
"chr20",59933021,59934187,1167,11,1.80205651493969e-05,0.000367034334528798,0.011217433805651,0.00391566240761284,"FAM217B, SYCP2"
"chr15",98901455,98901607,153,3,1.81062726541788e-05,8.28281411790926e-05,-0.00788495774947334,-0.00621135745583109,"IGF1R"
"chr10",5445822,5447222,1401,11,1.81192984290349e-05,4.29782629107336e-05,-0.00823042749301056,-0.00474036129626787,"NET1"
"chr3",149473208,149474348,1141,6,1.81853601858342e-05,0.000354649944255953,-0.00992963241368657,-0.00510627688725198,""
"chr19",1256529,1257348,820,4,1.82904571423742e-05,0.0003807536503195,0.00944285612945904,0.00548765632645448,"MIDN"
"chr6",144297079,144297868,790,2,1.85055815530983e-05,5.76386503392286e-05,-0.0104783350872103,-0.00812530323487403,"UTRN"
"chr19",19628598,19629572,975,8,1.8646785675831e-05,0.0131631088223812,0.0106271667406811,0.00385640821744363,"LPAR2, GMIP"
"chr12",121916806,121918946,2141,14,1.8649884111461e-05,1.06017107414537e-06,0.00820890706659449,0.00360953701955643,"PSMD9, AC069503.2, CFAP251"
"chr10",8048883,8049790,908,5,1.87695483487326e-05,0.192782913036173,0.0060570405181335,0.00200694053953854,"GATA3"
"chr10",114359448,114359530,83,2,1.88784279325785e-05,9.05101736561275e-05,-0.00805013286044691,-0.00780033737923396,"AFAP1L2"
"chr8",143552185,143553943,1759,15,1.88851606605288e-05,4.25384565832667e-07,0.00547233127381766,-0.000617222618189854,"GSDMD"
"chr14",37599547,37602763,3217,18,1.89420724636686e-05,4.81634944317075e-07,0.00866287979464351,0.0026673045388169,"TTC6"
"chr8",23286671,23287947,1277,7,1.92166259310446e-05,0.00083144378458065,-0.00735722672354842,-0.000720735651618887,"R3HCC1"
